track_id,track_name,artist,artist_id,album,album_id,album_releasedate,track_popularity,duration,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,artist_genres,artist_popularity,playlist_id,playlist_name,playlist_owner,playlist_owner_id,duration_min,translated_key,year_released
3GfOAdcoc3X5GPiiXmpBjK,Song 2,Blur,7MhMgCo0Bl0Kukl93PZbYS,Blur: The Best Of,1bgkxe4t0HNeLn9rhrx79x,10/23/2000,68,121880,0.658,0.709,8,-6.736,1,0.0904,0.00188,0.00447,0.0657,0.855,129.701,alternative rock | britpop | madchester | permanent wave | rock,66,3C4yEvDoFzREoCfWUoZCnO,Test Playlist 2,Quoc-Anh Duong,1214868237,2.03,G#,2000
2xecmHE1PDtk2ndkdP8dNr,Obsessive Progressive,Pryda,37U9sPqTZMd7AKJCWgcvkt,Elements,3Fc7CxOxoTCM2Ixyt7Vmer,5/18/2018,23,514474,0.774,0.85,6,-8.535,0,0.0528,0.00198,0.826,0.106,0.0647,125.994,progressive electro house | progressive house,40,3C4yEvDoFzREoCfWUoZCnO,Test Playlist 2,Quoc-Anh Duong,1214868237,8.57,F#m,2018
2nLtzopw4rPReszdYBJU6h,Numb,Linkin Park,6XyY86QOPPrYVGvF9ch6wz,Meteora,4Gfnly5CzMJQqkUFfoHaP3,9/16/2003,87,187520,0.488,0.87,6,-4.185,0,0.0421,0.00353,0,0.484,0.211,110.072,alternative metal | nu metal | post-grunge | rap metal | rock,83,3C4yEvDoFzREoCfWUoZCnO,Test Playlist 2,Quoc-Anh Duong,1214868237,3.13,F#m,2003
2h0PR8zyKinwcD1criPWDw,"Requiem in D minor, K.626: Confutatis maledictis",Wolfgang Amadeus Mozart,4NJhFmfw43RLBLjQvxDuRS,Mozart: Requiem,5Ext8hogDD2WFmUI8mStcz,1/1/1984,12,142466,0.246,0.148,0,-17.576,1,0.0404,0.986,0.774,0.277,0.0398,73.959,classical | classical era,71,3C4yEvDoFzREoCfWUoZCnO,Test Playlist 2,Quoc-Anh Duong,1214868237,2.37,C,1984
2hIQXijVzbLaHVbHnCO0j3,Burn Out,The Cinematic Orchestra,32ogthv0BdaSMPml02X9YB,Every Day,1EUXHvyflL27HwOTQgaVuh,5/13/2002,36,613746,0.381,0.448,1,-12.387,1,0.0281,0.394,0.847,0.0848,0.313,114.487,downtempo | nu jazz,61,3C4yEvDoFzREoCfWUoZCnO,Test Playlist 2,Quoc-Anh Duong,1214868237,10.23,C#,2002
54X78diSLoUDI3joC2bjMz,Purple Rain,Prince,5a2EaR3hamoenG9rDuVn8j,Purple Rain,7nXJ5k4XgRj5OLg9m8V3zc,6/25/1984,75,520786,0.367,0.452,10,-10.422,1,0.0307,0.0353,0.00228,0.689,0.189,113.066,funk | funk rock | minneapolis sound | rock | synth funk,67,3C4yEvDoFzREoCfWUoZCnO,Test Playlist 2,Quoc-Anh Duong,1214868237,8.68,A#,1984
70uZXOG2KTAHwcAgp4QyYr,Friend Like Me,Robin Williams,4OrieSJUghNfNx5UuPCgxF,Aladdin (Original Motion Picture Soundtrack),29EiOQJnxWlX5nVOWQpu3u,1/1/1992,52,146440,0.648,0.478,0,-13.584,1,0.145,0.621,0,0.703,0.653,98.412,comedy | comic,41,3C4yEvDoFzREoCfWUoZCnO,Test Playlist 2,Quoc-Anh Duong,1214868237,2.44,C,1992
50nfwKoDiSYg8zOCREWAm5,Shivers,Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,=,32iAEBstCjauDhyKpGjTuq,10/29/2021,84,207853,0.788,0.859,2,-2.724,1,0.0856,0.281,0,0.0424,0.822,141.02,pop | singer-songwriter pop | uk pop,84,3C4yEvDoFzREoCfWUoZCnO,Test Playlist 2,Quoc-Anh Duong,1214868237,3.46,D,2021
3DQVgcqaP3iSMbaKsd57l5,I Bet You Look Good On The Dancefloor,Arctic Monkeys,7Ln80lUS6He07XvHI8qqHH,"Whatever People Say I Am, That's What I'm Not",50Zz8CkIhATKUlQMbHO3k1,1/29/2006,75,173680,0.535,0.948,6,-4.19,0,0.0356,0.00225,0,0.376,0.778,103.183,garage rock | modern rock | permanent wave | rock | sheffield indie,82,3C4yEvDoFzREoCfWUoZCnO,Test Playlist 2,Quoc-Anh Duong,1214868237,2.89,F#m,2006
4SFknyjLcyTLJFPKD2m96o,How You Like That,BLACKPINK,41MozSoPIsD1dJM0CLPjZF,THE ALBUM,71O60S5gIJSIAhdnrDIh3N,10/2/2020,76,182956,0.812,0.761,11,-5.222,1,0.0812,0.0465,0.000135,0.0601,0.344,130.032,k-pop | k-pop girl group | pop,78,3C4yEvDoFzREoCfWUoZCnO,Test Playlist 2,Quoc-Anh Duong,1214868237,3.05,B,2020
6tNgRQ0K2NYZ0Rb9l9DzL8,obsessed,Olivia Rodrigo,1McMsnEElThX1knmY4oliG,GUTS (spilled),1D06fz3cuob62ysTS8k6gu,3/22/2024,88,170541,0.68,0.581,8,-5.166,1,0.106,0.0181,1.07E-06,0.276,0.63,119.974,pop,86,3C4yEvDoFzREoCfWUoZCnO,Test Playlist 2,Quoc-Anh Duong,1214868237,2.84,G#,2024
2GQEM9JuHu30sGFvRYeCxz,Faded,ZHU,28j8lBWDdDSHSSt5oPlsX2,THE NIGHTDAY,59irM3hSsX9Kpj31rJnsHc,9/11/2014,60,223480,0.867,0.477,9,-7.183,0,0.049,0.00843,0.175,0.113,0.614,124.979,edm | electro house,60,3C4yEvDoFzREoCfWUoZCnO,Test Playlist 2,Quoc-Anh Duong,1214868237,3.72,Am,2014
1gx1z1LO7e2h4SdS0lBWI0,edamame,bbno$,41X1TR6hrK8Q2ZCpp2EqCz,edamame,7edvhSHUH4XvMIoAOgXMWj,7/24/2021,47,133706,0.815,0.85,4,-4.704,0,0.113,0.0232,0.000143,0.0245,0.694,106.036,canadian hip hop | dark trap | meme rap,69,3C4yEvDoFzREoCfWUoZCnO,Test Playlist 2,Quoc-Anh Duong,1214868237,2.23,Em,2021
1QvPIlDwzql2ub5MCyYa78,"September - from DreamWorks Animation's ""TROLLS""",Justin Timberlake,31TPClRtHm23RisEBtV3X7,TROLLS (Original Motion Picture Soundtrack),65ayND23IInUPHJKsaAqe7,9/23/2016,62,235000,0.774,0.849,9,-2.986,1,0.0301,0.016,0.000201,0.0348,0.962,126.996,dance pop | pop,79,3C4yEvDoFzREoCfWUoZCnO,Test Playlist 2,Quoc-Anh Duong,1214868237,3.92,A,2016
0xmjwnQ3FNE6HuWCt2nHdZ,Where Is The Love?,Black Eyed Peas,1yxSLGMDHlW21z4YXirZDS,Elephunk,3eqkfT9f1XyM8GME1gVDrD,6/24/2003,81,272533,0.834,0.699,5,-3.222,1,0.178,0.111,0,0.131,0.809,94.086,dance pop | pop | pop rap,76,3C4yEvDoFzREoCfWUoZCnO,Test Playlist 2,Quoc-Anh Duong,1214868237,4.54,F,2003
0d28khcov6AiegSCpG5TuT,Feel Good Inc.,Gorillaz,3AA28KZvwAUcZuOKwyblJQ,Demon Days,0bUTHlWbkSQysoM3VsWldT,5/23/2005,84,222640,0.818,0.705,6,-6.679,1,0.177,0.00836,0.00233,0.613,0.772,138.559,alternative hip hop | modern rock | rock,75,3C4yEvDoFzREoCfWUoZCnO,Test Playlist 2,Quoc-Anh Duong,1214868237,3.71,F#,2005
1rfofaqEpACxVEHIZBJe6W,Havana (feat. Young Thug),Camila Cabello,4nDoRrQiYLoBzwC5BhVJzF,Camila,2vD3zSQr8hNlg0obNel4TE,1/12/2018,81,217306,0.765,0.523,2,-4.333,1,0.03,0.184,3.56E-05,0.132,0.394,104.988,dance pop | pop,77,3C4yEvDoFzREoCfWUoZCnO,Test Playlist 2,Quoc-Anh Duong,1214868237,3.62,D,2018
0WtM2NBVQNNJLh6scP13H8,Calm Down (with Selena Gomez),Rema,46pWGuE3dSwY3bMMXGBvVS,Calm Down (with Selena Gomez),2b2GHWESCWEuHiCZ2Skedp,8/25/2022,84,239317,0.801,0.806,11,-5.206,1,0.0381,0.382,0.000669,0.114,0.802,106.999,afrobeats | nigerian pop,73,3C4yEvDoFzREoCfWUoZCnO,Test Playlist 2,Quoc-Anh Duong,1214868237,3.99,B,2022
5ygDXis42ncn6kYG14lEVG,Baby Shark,Pinkfong,7cTXfwpe9peK0UE1bZyIWZ,Pinkfong Animal Songs,1S7mumn7D4riEX2gVWYgPO,7/27/2017,78,80927,0.829,0.886,8,-1.746,1,0.112,0.259,0,0.0559,0.777,115.056,cartoon | children's music | dong-yo,65,3C4yEvDoFzREoCfWUoZCnO,Test Playlist 2,Quoc-Anh Duong,1214868237,1.35,G#,2017
6X5OFBbrsHRsyO1zP7udgr,Man's Not Hot,Big Shaq,7mnAzEmgquhrVtGob81SmO,Man's Not Hot,5d2vrwvK9NqOd5S54Hu50A,9/22/2017,60,186026,0.905,0.884,0,-4.076,1,0.236,0.111,8.31E-05,0.107,0.588,135.048,london rap,39,3C4yEvDoFzREoCfWUoZCnO,Test Playlist 2,Quoc-Anh Duong,1214868237,3.1,C,2017
4eHbdreAnSOrDDsFfc4Fpm,I Will Always Love You,Whitney Houston,6XpaIBNiVzIetEPCWDvAFP,The Bodyguard - Original Soundtrack Album,7JVJlkNNobS0GSoy4tCS96,11/17/1992,79,271093,0.332,0.214,4,-12.518,1,0.0349,0.845,5.62E-06,0.0839,0.11,67.531,dance pop | pop,73,3C4yEvDoFzREoCfWUoZCnO,Test Playlist 2,Quoc-Anh Duong,1214868237,4.52,E,1992
3Q2M6sNKDwoqZGBvwdFqZr,Adagio For Strings,Tiësto,2o5jDhtHVPhrJdv3cEQ99Z,Just Be,3E8N6fNnqcOwNwUvALrqZ5,7/22/2009,59,443426,0.604,0.939,10,-7.49,0,0.0544,0.0102,0.698,0.0723,0.205,139.975,big room | brostep | dutch edm | edm | house | pop dance | slap house | trance,81,3C4yEvDoFzREoCfWUoZCnO,Test Playlist 2,Quoc-Anh Duong,1214868237,7.39,A#m,2009
4StctMGknlKfBuvxfVeAKP,They're Taking The Hobbits To Isengard / The Fellowship / The Shire - Bonus Track,Patricks,1juIaMNcCQiyFsSzMF7e2f,Rocky Road to Ireland,6ArBZLnOWknsKE2rbELYSG,2/21/2020,34,178703,0.646,0.8,7,-11.498,1,0.0863,0.105,1.79E-05,0.371,0.836,129.976,,16,3C4yEvDoFzREoCfWUoZCnO,Test Playlist 2,Quoc-Anh Duong,1214868237,2.98,G,2020
2igwFfvr1OAGX9SKDCPBwO,Empire State Of Mind,JAY-Z,3nFkdlSjzX9mRTtwJOzDYB,The Blueprint 3,2CUT0104gySOIvqwtXeFsX,9/8/2009,83,276920,0.491,0.956,11,-1.538,1,0.392,0.0295,0,0.46,0.811,173.585,east coast hip hop | gangster rap | hip hop | pop rap | rap,80,3C4yEvDoFzREoCfWUoZCnO,Test Playlist 2,Quoc-Anh Duong,1214868237,4.62,B,2009
0HZk0QsXPhMNAWNDR3rYE8,Hallelujah,Pentatonix,26AHtbjWKiwYzsoGoUZq53,A Pentatonix Christmas Deluxe,3sId8sOH47yqOWopzbEtJn,12/6/2017,59,268960,0.364,0.378,7,-7.381,0,0.0331,0.47,0,0.339,0.366,89.918,a cappella | viral pop,59,3C4yEvDoFzREoCfWUoZCnO,Test Playlist 2,Quoc-Anh Duong,1214868237,4.48,Gm,2017
4RL77hMWUq35NYnPLXBpih,Skinny Love,Birdy,2WX2uTcsvV5OnS0inACecP,Birdy,1WGjSVIw0TVfbp5KrOFiP0,11/4/2011,72,201080,0.379,0.29,4,-8.487,1,0.0513,0.952,0.000996,0.118,0.184,165.997,neo mellow | uk pop | viral pop,66,3C4yEvDoFzREoCfWUoZCnO,Test Playlist 2,Quoc-Anh Duong,1214868237,3.35,E,2011
5hnyJvgoWiQUYZttV4wXy6,Chasing Cars,Snow Patrol,3rIZMv9rysU7JkLzEaC5Jp,Eyes Open,3k7bXPw2u0C0SBKPMsgMS3,1/1/2006,82,267960,0.561,0.595,9,-4.53,1,0.0274,0.199,6.47E-05,0.132,0.144,104.006,irish rock | modern rock | neo mellow | permanent wave | pop rock,64,3C4yEvDoFzREoCfWUoZCnO,Test Playlist 2,Quoc-Anh Duong,1214868237,4.47,A,2006
0dRhSF9LV0HR8Jwd3MMMKJ,Everytime,Britney Spears,26dSoYclwsYLMAKD3tpOr4,In The Zone,0z7pVBGOD7HCIB7S8eLkLI,11/13/2003,67,230306,0.398,0.284,3,-12.852,1,0.0337,0.966,8.57E-05,0.116,0.114,109.599,dance pop | pop,77,3C4yEvDoFzREoCfWUoZCnO,Test Playlist 2,Quoc-Anh Duong,1214868237,3.84,D#,2003
1PXsUXSM3LF2XNSkmIldPb,Little Black Submarines,The Black Keys,7mnBLXK823vNxN3UWB7Gfz,El Camino,5DLhV9yOvZ7IxVmljMXtNm,12/6/2011,70,251266,0.365,0.466,2,-7.514,1,0.0418,0.161,6.68E-06,0.106,0.487,95.163,alternative rock | blues rock | garage rock | indie rock | indietronica | modern blues rock | modern rock | punk blues | rock | roots rock,71,3C4yEvDoFzREoCfWUoZCnO,Test Playlist 2,Quoc-Anh Duong,1214868237,4.19,D,2011
6C7ZgThn6Yan5MTZdAEEFw,Mama Said Knock You Out,LL COOL J,1P8IfcNKwrkQP5xJWuhaOC,Mama Said Knock You Out,7p7kcsrdoJ8DKQIMouujcb,8/27/1990,63,289693,0.791,0.759,10,-7.378,0,0.129,0.0314,0.674,0.255,0.619,102.382,east coast hip hop | golden age hip hop | hip hop | old school hip hop | queens hip hop | rap,58,3C4yEvDoFzREoCfWUoZCnO,Test Playlist 2,Quoc-Anh Duong,1214868237,4.83,A#m,1990
51rPRW8NjxZoWPPjnRGzHw,Tadow,Masego,3ycxRkcZ67ALN3GQJ57Vig,Lady Lady,2wqG59dVVQlJaxoO7N0LJt,9/7/2018,81,301893,0.704,0.487,9,-6.407,0,0.0604,0.669,8.64E-05,0.111,0.313,121.726,alternative r&b | indie soul,69,3C4yEvDoFzREoCfWUoZCnO,Test Playlist 2,Quoc-Anh Duong,1214868237,5.03,Am,2018
7hQJA50XrCWABAu5v6QZ4i,Don't Stop Me Now - Remastered 2011,Queen,1dfeR4HaWDbWqFHLkxsg1d,Jazz (Deluxe Remastered Version),21HMAUrbbYSj9NiPPlGumy,11/10/1978,75,209413,0.563,0.865,5,-5.277,1,0.16,0.0472,0.000191,0.77,0.601,156.271,classic rock | glam rock | rock,81,3C4yEvDoFzREoCfWUoZCnO,Test Playlist 2,Quoc-Anh Duong,1214868237,3.49,F,1978
3mfER4ORePHvN35cbZ3dkV,Where Are You Now,Lost Frequencies,7f5Zgnp2spUuuzKplmRkt7,All Stand Together,6Kk0U3JRoniLtiSjypjEVL,11/10/2023,79,149066,0.762,0.632,6,-8.312,0,0.085,0.51,0.000205,0.18,0.282,121.031,belgian edm | edm | pop dance | tropical house,74,3C4yEvDoFzREoCfWUoZCnO,Test Playlist 2,Quoc-Anh Duong,1214868237,2.48,F#m,2023
2tZ4GQajl2yetk2EA8SvMW,"Coyote, You're My Star",Dana and Alden,6xKRT9Uw0XOxNsmWX2vNBr,"Coyote, You're My Star",61wuHnPthO5vApg52y9n30,4/26/2024,50,125867,0.541,0.494,1,-7.608,0,0.0431,0.0595,5.61E-05,0.209,0.376,109.126,,42,3C4yEvDoFzREoCfWUoZCnO,Test Playlist 2,Quoc-Anh Duong,1214868237,2.1,C#m,2024
3qhlB30KknSejmIvZZLjOD,End of Beginning,Djo,5p9HO3XC5P3BLxJs5Mtrhm,DECIDE,4JDXBZdRPId4devseaAOKH,9/16/2022,98,159245,0.689,0.454,2,-7.643,1,0.0584,0.0351,0.00259,0.0707,0.912,159.982,pov: indie | psychedelic pop,78,3C4yEvDoFzREoCfWUoZCnO,Test Playlist 2,Quoc-Anh Duong,1214868237,2.65,D,2022
0kdqcbwei4MDWFEX5f33yG,Bling-Bang-Bang-Born,Creepy Nuts,0pWR7TsFhvSCnbmHDjWgrE,Bling-Bang-Bang-Born,6M2PMiBa5zM37GQChwBHA6,1/7/2024,89,168135,0.853,0.822,6,-6.836,0,0.246,0.0841,0.00985,0.166,0.746,157.013,j-pop,71,3C4yEvDoFzREoCfWUoZCnO,Test Playlist 2,Quoc-Anh Duong,1214868237,2.8,F#m,2024
3sUl6iXhQLGulbyDNaihDw,Sweet Talk,Iron & Wine,4M5nCE77Qaxayuhp3fVn4V,Light Verse,0dZ4tHT2Ka2kScPqLK9x1Q,4/26/2024,53,218639,0.636,0.685,8,-8.228,1,0.0279,0.178,0.156,0.0923,0.895,134.045,acoustic pop | chamber pop | indie folk | indie rock | stomp and holler,61,3C4yEvDoFzREoCfWUoZCnO,Test Playlist 2,Quoc-Anh Duong,1214868237,3.64,G#,2024
7Kpqjspw4Y7HrvItIRcBiW,Jai Ho! (You Are My Destiny),A.R. Rahman,1mYsTxnqsietFxj1OgoGbG,Jai Ho! (You Are My Destiny),1oMuVetdRIXCSOp2OgcIu5,1/1/2009,64,222400,0.657,0.941,8,-3.919,0,0.061,0.0476,0,0.0797,0.879,136.202,filmi,76,3C4yEvDoFzREoCfWUoZCnO,Test Playlist 2,Quoc-Anh Duong,1214868237,3.71,G#m,2009
3Zwu2K0Qa5sT6teCCHPShP,Thnks fr th Mmrs,Fall Out Boy,4UXqAaa6dQYAk18Lv7PEgX,Infinity On High,0hHopYqXhuvYSHtVyrcb1g,1/1/2007,79,203506,0.46,0.892,10,-5.046,0,0.0619,0.0051,0,0.106,0.59,154.844,emo | modern rock | pop | rock,76,3C4yEvDoFzREoCfWUoZCnO,Test Playlist 2,Quoc-Anh Duong,1214868237,3.39,A#m,2007
5wQnmLuC1W7ATsArWACrgW,Welcome to the Black Parade,My Chemical Romance,7FBcuc1gsnv6Y1nwFtNRCb,The Black Parade,0FZK97MXMm5mUQ8mtudjuK,10/23/2006,78,311106,0.217,0.905,2,-4.103,1,0.0752,0.000289,0.00011,0.222,0.236,96.95,emo | modern rock | pop punk | pov: indie | rock,74,3C4yEvDoFzREoCfWUoZCnO,Test Playlist 2,Quoc-Anh Duong,1214868237,5.19,D,2006
1kPBT8S2wJFNAyBMnGVZgL,I'd Rather Go Blind,Etta James,0iOVhN3tnSvgDbcg25JoJb,Tell Mama,4ReJ59T4YxC62WkfyVTWpr,4/18/1968,78,156653,0.477,0.433,11,-6.473,0,0.0247,0.689,0.000195,0.151,0.611,82.52,jazz blues | soul | soul blues | torch song | vocal jazz,66,3C4yEvDoFzREoCfWUoZCnO,Test Playlist 2,Quoc-Anh Duong,1214868237,2.61,Bm,1968
2QjOHCTQ1Jl3zawyYOpxh6,Sweater Weather,The Neighbourhood,77SW9BnxLY8rJ0RciFqkHh,I Love You.,4xkM0BwLM9H2IUcbYzpcBI,4/19/2013,89,240400,0.612,0.807,10,-2.81,1,0.0336,0.0495,0.0177,0.101,0.398,124.053,modern alternative rock | modern rock | pop,80,3C4yEvDoFzREoCfWUoZCnO,Test Playlist 2,Quoc-Anh Duong,1214868237,4.01,A#,2013
0t6qpXXwi9Mev4m2DaYr0D,Queen,Gramatik,179BpmLkQCRIoU68Co80f5,Queen,3XR8FN0cFnpi1A8wUKjirn,4/26/2024,46,282315,0.644,0.863,6,-5.429,0,0.0912,0.143,0.0143,0.82,0.65,94.981,downtempo | instrumental hip hop | jazz boom bap | jazztronica | livetronica | slovenian electronic | trip hop,52,3C4yEvDoFzREoCfWUoZCnO,Test Playlist 2,Quoc-Anh Duong,1214868237,4.71,F#m,2024
3AfHjDjQcA8yyMyCMCZ77V,Higher,Pretty Girl,6KkltYAOOGsCaW7dO9jF98,Higher,46nHHymUyr3YZlxNRK9Y5h,4/24/2024,39,212463,0.765,0.791,8,-8.48,0,0.08,0.00622,0.545,0.111,0.575,127.994,,40,3C4yEvDoFzREoCfWUoZCnO,Test Playlist 2,Quoc-Anh Duong,1214868237,3.54,G#m,2024
1E7ernXLGM9tS7Ng5fNycn,hair down,thủy,3R80OE4RViOWbnuvqh0j8a,hair down,5djAY9zWdFiHnzrpcyV7R5,4/12/2024,58,210027,0.737,0.741,2,-4.329,0,0.0449,0.247,0,0.0857,0.502,77.992,bedroom r&b | chill r&b,57,3C4yEvDoFzREoCfWUoZCnO,Test Playlist 2,Quoc-Anh Duong,1214868237,3.5,Dm,2024
0bYg9bo50gSsH3LtXe2SQn,All I Want for Christmas Is You,Mariah Carey,4iHNK0tOyZPYnBU7nGAgpQ,Merry Christmas,61ulfFSmmxMhc2wCdmdMkN,10/28/1994,69,241106,0.336,0.627,7,-7.463,1,0.0384,0.164,0,0.0708,0.35,150.273,dance pop | pop | urban contemporary,74,3C4yEvDoFzREoCfWUoZCnO,Test Playlist 2,Quoc-Anh Duong,1214868237,4.02,G,1994
5HNCy40Ni5BZJFw1TKzRsC,Comfortably Numb,Pink Floyd,0k17h0D3J5VfsdmQ1iZtE9,The Wall,5Dbax7G8SWrP9xyzkOvy2F,11/30/1979,73,382296,0.472,0.366,11,-12.595,0,0.0286,0.15,0.312,0.0837,0.171,127.163,album rock | art rock | classic rock | progressive rock | psychedelic rock | rock | symphonic rock,75,3C4yEvDoFzREoCfWUoZCnO,Test Playlist 2,Quoc-Anh Duong,1214868237,6.37,Bm,1979
210JJAa9nJOgNa0YNrsT5g,GODS,League of Legends,47mIJdHORyRerp4os813jD,GODS,0rAaP1OBxVCn2cIUZNjGRs,10/4/2023,78,220878,0.588,0.765,3,-5.914,0,0.0518,0.00685,3.23E-05,0.2,0.492,145.988,speedrun | video game music,73,3C4yEvDoFzREoCfWUoZCnO,Test Playlist 2,Quoc-Anh Duong,1214868237,3.68,D#m,2023
152lZdxL1OR0ZMW6KquMif,Location,Khalid,6LuN9FCkKOj5PcnpouEgny,American Teen,6kf46HbnYCZzP6rjvQHYzg,4/27/2017,78,219080,0.736,0.449,1,-11.462,0,0.425,0.33,0.000162,0.0898,0.326,80.126,pop | pop r&b,80,3C4yEvDoFzREoCfWUoZCnO,Test Playlist 2,Quoc-Anh Duong,1214868237,3.65,C#m,2017
2bw4WgXyXP90hIex7ur58y,The Imperial March (Darth Vader's Theme),John Williams,3dRfiJ2650SZu6GbydcHNb,Star Wars: The Empire Strikes Back (Original Motion Picture Soundtrack),44TnXcUjTIHPBBROepl99a,1/1/1980,59,179573,0.577,0.379,7,-13.82,0,0.0368,0.753,0.955,0.126,0.284,103.112,orchestral soundtrack | soundtrack,67,3C4yEvDoFzREoCfWUoZCnO,Test Playlist 2,Quoc-Anh Duong,1214868237,2.99,Gm,1980
3oUEzTAoOxqZHN4xiqTGqJ,Bécane - A COLORS SHOW,Yamê,0wiCfDEHaEcPkKZOi7Nivl,Bécane - A COLORS SHOW,7oBuvko8hsXKXHEUHvDXnB,6/1/2023,78,182440,0.505,0.527,10,-7.765,1,0.0958,0.327,0,0.0974,0.235,120.462,,60,3C4yEvDoFzREoCfWUoZCnO,Test Playlist 2,Quoc-Anh Duong,1214868237,3.04,A#,2023
4gacG0EFSqvgVXEbPX8gCY,Killing Strangers,Marilyn Manson,2VYQTNDsvvKN9wmU5W7xpj,THE PALE EMPEROR,3ujWbyBHwZjiA9K9Ti9M0A,1/1/2015,51,336480,0.593,0.549,5,-5.952,1,0.0376,0.00977,2.78E-06,0.132,0.512,60.003,alternative metal | hard rock | industrial | industrial metal | industrial rock | nu metal | post-grunge | rock,66,3C4yEvDoFzREoCfWUoZCnO,Test Playlist 2,Quoc-Anh Duong,1214868237,5.61,F,2015
34KTEhpPjq6IAgQg2yzJAL,Californication,Red Hot Chili Peppers,0L8ExT028jH3ddEcZwqJJ5,Californication,0fLhefnjlIV3pGNF9Wo8CD,6/8/1999,59,329733,0.592,0.767,9,-2.788,0,0.027,0.0021,0.00165,0.127,0.328,96.483,alternative rock | funk metal | funk rock | permanent wave | rock,79,3C4yEvDoFzREoCfWUoZCnO,Test Playlist 2,Quoc-Anh Duong,1214868237,5.5,Am,1999
6urCAbunOQI4bLhmGpX7iS,Don't Speak,No Doubt,0cQbJU1aAzvbEmTuljWLlF,Tragic Kingdom,3VekjWskUut57hx6W9wqL8,10/10/1995,79,263560,0.52,0.709,5,-7.125,0,0.0352,0.247,1.78E-05,0.18,0.536,76.039,dance pop | dance rock | permanent wave | pop rock | rock,66,3C4yEvDoFzREoCfWUoZCnO,Test Playlist 2,Quoc-Anh Duong,1214868237,4.39,Fm,1995
66ZcOcouenzZEnzTJvoFmH,The Sweet Escape,Gwen Stefani,4yiQZ8tQPux8cPriYMWUFP,The Sweet Escape,7xnZ539lh8x6de9jzlpCJp,1/1/2006,74,246466,0.756,0.769,1,-3.502,1,0.0344,0.191,0,0.178,0.73,119.961,dance pop | pop,70,3C4yEvDoFzREoCfWUoZCnO,Test Playlist 2,Quoc-Anh Duong,1214868237,4.11,C#,2006
5j23ld6FltG8hfdjqABQNc,"Doraemon Theme Song: Yume Wo Kantete Doraemon (From ""Doraemon, the Movie 2016: Nobita and the Birth of Japan"") [Extended Version]",Anime Project,4xJ8KBmZbjrLBagr9xNnyi,"Doraemon, Nobita and the Birth of Japan",1Ockf8rFqUgmocR3z3ZxUb,12/9/2021,26,245938,0.0886,0.718,5,-11.329,1,0.0579,0.059,0,0.122,0.543,185.286,otacore,18,3C4yEvDoFzREoCfWUoZCnO,Test Playlist 2,Quoc-Anh Duong,1214868237,4.1,F,2021
6gBFPUFcJLzWGx4lenP6h2,goosebumps,Travis Scott,0Y5tJX1MQlPlqiwlOH1tJY,Birds In The Trap Sing McKnight,42WVQWuf1teDysXiOupIZt,9/16/2016,87,243836,0.841,0.728,7,-3.37,1,0.0484,0.0847,0,0.149,0.43,130.049,hip hop | rap | slap house,90,3C4yEvDoFzREoCfWUoZCnO,Test Playlist 2,Quoc-Anh Duong,1214868237,4.06,G,2016
2XU0oxnq2qxCpomAAuJY8K,Dance Monkey,Tones And I,2NjfBq1NflQcKSeiDooVjY,Dance Monkey (Stripped Back) / Dance Monkey,0UywfDKYlyiu1b38DRrzYD,10/17/2019,75,209438,0.824,0.588,6,-6.4,0,0.0924,0.692,0.000104,0.149,0.513,98.027,australian pop,66,3C4yEvDoFzREoCfWUoZCnO,Test Playlist 2,Quoc-Anh Duong,1214868237,3.49,F#m,2019
0tgVpDi06FyKpA1z0VMD4v,Perfect,Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,÷ (Deluxe),3T4tUhGYeRNVUGevb0wThu,3/3/2017,87,263400,0.599,0.448,8,-6.312,1,0.0232,0.163,0,0.106,0.168,95.05,pop | singer-songwriter pop | uk pop,84,3C4yEvDoFzREoCfWUoZCnO,Test Playlist 2,Quoc-Anh Duong,1214868237,4.39,G#,2017
7qEHsqek33rTcFNT9PFqLf,Someone You Loved,Lewis Capaldi,4GNC7GD6oZMSxPGyXy4MNB,Divinely Uninspired To A Hellish Extent,5658aM19fA3JVwTK6eQX70,5/17/2019,89,182160,0.501,0.405,1,-5.679,1,0.0319,0.751,0,0.105,0.446,109.891,pop | uk pop,77,3C4yEvDoFzREoCfWUoZCnO,Test Playlist 2,Quoc-Anh Duong,1214868237,3.04,C#,2019
4r6eNCsrZnQWJzzvFh4nlg,Firework,Katy Perry,6jJ0s89eD6GaHleKKya26X,Teenage Dream,2eQMC9nJE3f3hCNKlYYHL1,1/1/2010,72,227893,0.638,0.831,8,-5.039,1,0.049,0.142,0,0.113,0.649,124.071,pop,80,3C4yEvDoFzREoCfWUoZCnO,Test Playlist 2,Quoc-Anh Duong,1214868237,3.8,G#,2010
